bv_id,page,tyc2_id,label,ra_deg,de_deg,x,y,z,vt_mag,bt_mag,bv_color,gl_deg,gb_deg,gx,gy,gz,hip,plx_mas,e_plx_mas,dist_pc,dist_ly,dist_ly_naive,dist_quality,px_ly,py_ly,pz_ly,gx_ly,gy_ly,gz_ly,uid,date,n_view,link,src_x,src_y,src_prox,cid,title,part,token_row
BV18r4y1E7JD,1,TYC 1018-2150-1,25,275.64715966,12.02968239,0.096241097,-0.973293082,0.208418398,5.982,6.048,0.066,40.533894,11.789498,0.743988874,0.636188077,0.204316629,90052,7.42,0.41,134.573,438.919,439.564,good,42.242,-427.1965,91.4787,326.5506,279.2348,89.6784,631023950,2022-07-10,22897,//player.bilibili.com/player.html?isOutside=true&aid=770853528&bvid=BV18r4y1E7JD&cid=769615500&p=1,0.095858574,-0.97337365,999,769615500,【星尘Infinity】万物与我同归于寂【Synthesizer V Cover】,【星尘Infinity】万物与我同归于寂【Synthesizer V Cover】,888
BV1dL4y1P7NU,1,TYC 7901-3103-1,44,277.1129759,-38.99566992,0.096236927,-0.771212176,-0.629261657,5.642,5.794,0.152,355.331572,-12.572553,0.972783087,-0.079437685,-0.21767572,90541,7.93,0.34,126.028,411.049,411.294,good,39.5581,-317.0062,-258.6575,399.8617,-32.6528,-89.4754,34662155,2022-06-28,2429,//player.bilibili.com/player.html?isOutside=true&aid=854915586&bvid=BV1dL4y1P7NU&cid=746587841&p=1,0.09585488,-0.77127934,999,746587841,【星尘Infinity】冻夏【SynthesizerV COVER】【HB to 两色源】short ver.,【星尘Infinity】冻夏【SynthesizerV COVER】【HB to 两色源】short ver.,889
BV13r4y1u7gZ,1,TYC 440-3824-1,99,275.36834438,5.4357174,0.093137535,-0.991136637,0.094728915,6.133,6.081,-0.052,34.390232,9.13164,0.81475136,0.557667894,0.158703313,89977,3.08,0.62,289.669,944.774,1058.949,poor,87.994,-936.4006,89.4975,769.7563,526.8704,149.9388,12355462,2022-07-02,11391,//player.bilibili.com/player.html?isOutside=true&aid=770572427&bvid=BV13r4y1u7gZ&cid=761591958&p=1,0.09275317,-0.9912183,999,761591958,【星尘Infinity】《慢镜头》来感受虚拟歌手带来的小清新Rap吧！【2022毕业快乐！】,【星尘Infinity】慢镜头【“毕业季，来不及说抱歉.......”】,890
BV1q34y1n7x2,1,TYC 6423-1971-1,26,8.42100826,-29.55827749,0.860476227,0.127386477,-0.493308574,5.684,7.183,1.499,0.008138,-85.400124,0.080196773,1.1391e-05,-0.996779051,2661,6.06,0.36,164.419,536.265,538.212,good,461.443,68.3129,-264.544,43.0067,0.0061,-534.5374,15817819,2022-07-13,255008,//player.bilibili.com/player.html?isOutside=true&aid=813232588&bvid=BV1q34y1n7x2&cid=767649146&p=1,0.86063886,0.12738538,999,767649146,【新世代虚拟歌手曲库】《人偶之梦》星尘【平行四界&五维介质】,【新世代虚拟歌手曲库】《人偶之梦》星尘【平行四界&五维介质】,891
BV1Ja411n7ao,1,TYC 1193-2069-1,22,8.14785803,20.29431945,0.928455573,0.132930119,0.346842664,5.489,6.741,1.252,116.94745,-42.358331,-0.334870242,0.658712707,-0.67376516,2568,12.5,0.29,80.023,260.999,260.925,good,242.3257,34.6946,90.5255,-87.4007,171.9232,-175.8519,174062144,2022-07-10,461,//player.bilibili.com/player.html?isOutside=true&aid=215799074&bvid=BV1Ja411n7ao&cid=769005581&p=1,0.92866623,0.13292277,999,769005581,【星尘infinity原创】邂逅北辰【北辰社二周年】,【星尘infinity原创】邂逅北辰【北辰社二周年】,892
BV1BU4y1D7tr,1,TYC 9098-1638-1,63,301.38652843,-67.32089552,0.200808075,-0.329150439,-0.922678766,6.146,6.846,0.7,328.465685,-31.98951,0.722897041,-0.443587625,-0.529763992,98959,56.41,0.44,17.729,57.825,57.819,good,11.6117,-19.0331,-53.3537,41.8014,-25.6504,-30.6335,299414561,2022-07-07,2015,//player.bilibili.com/player.html?isOutside=true&aid=685718441&bvid=BV1BU4y1D7tr&cid=766325098&p=1,0.20048368,-0.32922465,999,766325098,【星尘infinity】スタートリップ（星空列车与白的旅行OP）翻调cover！,【星尘infinity】スタートリップ（星空列车与白的旅行OP）翻调cover！,893
BV1bY411N7Ny,1,TYC 8359-3648-1,94,278.00810878,-45.75738358,0.097198594,-0.690894446,-0.71639186,5.048,4.9,-0.148,349.225914,-15.911314,0.944734474,-0.179774937,-0.274149129,90853,2.73,0.26,352.456,1149.556,1194.712,good,111.7353,-794.2221,-823.5328,1086.0256,-206.6614,-315.1499,98331116,2022-06-26,183,//player.bilibili.com/player.html?isOutside=true&aid=257770462&bvid=BV1bY411N7Ny&cid=756138406&p=1,0.09681702,-0.6909552,999,756138406,【星尘infinity Cool】人偶之梦【Synthesizer V Cover】,【星尘infinity Cool】人偶之梦【Synthesizer V Cover】,894
BV1xA4y1R7iV,1,TYC 4675-412-1,2,7.50982554,-3.95733082,0.989058637,0.130384595,-0.069013551,5.901,7.795,1.894,109.567355,-66.272258,-0.134766716,0.379152369,-0.915467866,2353,5.75,0.46,172.615,562.995,567.228,good,556.835,73.4059,-38.8543,-75.873,213.4609,-515.4038,548368413,2022-06-17,1105,//player.bilibili.com/player.html?isOutside=true&aid=897403276&bvid=BV1xA4y1R7iV&cid=749213427&p=1,0.9893124,0.13038218,999,749213427,【星尘infinity原创】buttercup【百香音乐初投稿】,buttercup·走带,895
BV1jS4y1v75k,1,TYC 2093-1442-1,5,275.53625424,23.28517648,0.088617514,-0.91426398,0.39530787,5.616,7.619,2.003,51.068944,16.526433,0.602425345,0.745766416,0.284457652,90023,5.01,0.32,198.269,646.669,651.011,good,57.3062,-591.2257,255.6332,389.5695,482.2637,183.9498,10544083,2022-06-15,2216,//player.bilibili.com/player.html?isOutside=true&aid=727591326&bvid=BV1jS4y1v75k&cid=747139456&p=1,0.08822954,-0.9143415,999,747139456,【星尘infinity原创】春，身旁划过 【kosou】,【星尘infinity原创】春，身旁划过 【 kosou】,896
BV1JR4y1w7zR,1,TYC 8027-1303-1,77,7.60872421,-48.21490497,0.660471669,0.088228096,-0.745649367,5.706,6.072,0.366,312.518345,-68.520529,0.247465829,-0.26988803,-0.930548824,2383,23.21,0.43,43.103,140.582,140.524,good,92.8506,12.4033,-104.8251,34.7893,-37.9415,-130.8186,500729337,2022-05-23,4346,//player.bilibili.com/player.html?isOutside=true&aid=341762726&bvid=BV1JR4y1w7zR&cid=727002799&p=1,0.6604947,0.08821797,999,727002799,【星尘infinity/星尘/星尘minus】丛林法则,丛林法则,897
BV1fY411M7aG,1,TYC 6273-200-1,61,275.34577738,-18.86000385,0.088164136,-0.942195338,-0.323256911,5.926,6.969,1.043,12.789263,-2.135926,0.97451331,0.221211961,-0.037270307,89968,2.64,0.45,340.66,1111.085,1235.441,good,97.9579,-1046.8592,-359.1659,1082.7672,245.7853,-41.4105,302450956,2022-06-11,6864,//player.bilibili.com/player.html?isOutside=true&aid=257412237&bvid=BV1fY411M7aG&cid=1084328997&p=1,0.0877763,-0.9422736,999,1084328997,【星尘Infinity原创/初投稿】可再生之滴（PV删除版）,【星尘Infinity原创/初投稿】可再生之滴（PV删除版）,898
BV1BT4y1D7pu,1,TYC 3566-1919-1,86,300.33984942,50.10469424,0.323982417,-0.553545291,0.767217703,5.173,6.487,1.314,84.488719,10.275093,0.094501482,0.979414116,0.178374493,98571,7.51,0.21,133.108,434.142,434.296,good,140.6543,-240.3171,333.0812,41.027,425.2045,77.4398,10545143,2022-02-18,159186,//player.bilibili.com/player.html?isOutside=true&aid=936650602&bvid=BV1BT4y1D7pu&cid=512063473&p=1,0.32376194,-0.5535964,417,512063473,【星尘Infinity】尘降【SYNTHESIZER V COVER】,尘,899
BV1f44y1J7mh,1,TYC 5102-416-1,93,275.32750215,-2.89882468,0.092729718,-0.994406168,-0.050572453,3.337,4.428,1.091,26.895378,5.362098,0.887931358,0.450383231,0.093449712,89962,53.93,0.18,18.543,60.479,60.478,good,5.6082,-60.1405,-3.0586,53.7011,27.2387,5.6517,367321,2022-02-19,145257,//player.bilibili.com/player.html?isOutside=true&aid=979153757&bvid=BV1f44y1J7mh&cid=512051535&p=1,0.09236717,-0.99448746,999,512051535,星尘Infinity / 神っぽいな / 像神一样呐 / 自调Cover,星尘_神っぽいな_Mux_V2,900
BV1fi4y117na,1,TYC 8359-3649-1,20,277.93930781,-45.91481266,0.096096649,-0.689058528,-0.718306188,4.902,4.778,-0.124,349.05567,-15.928023,0.944117603,-0.182566058,-0.274429563,90830,4.61,0.19,216.192,705.125,707.498,good,67.7601,-485.8724,-506.4956,665.7209,-128.7319,-193.5071,290042121,2022-02-19,35001,//player.bilibili.com/player.html?isOutside=true&aid=551629248&bvid=BV1fi4y117na&cid=557484908&p=1,0.09571469,-0.6891196,999,557484908,【星尘infinity】妄想感傷代償連盟【SYNTHESIZER V COVER】,妄想感傷代償連盟【换源版,901
BV1fi4y117na,2,TYC 6856-1365-1,44,275.50058289,-28.42996564,0.084295631,-0.875350262,-0.476084199,6.185,6.451,0.266,4.354465,-6.709819,0.990283822,0.075406556,-0.116840931,90012,6.06,0.46,164.052,535.068,538.212,good,45.1039,-468.3716,-254.7372,529.8688,40.3476,-62.5178,290042121,2022-02-19,35001,//player.bilibili.com/player.html?isOutside=true&aid=551629248&bvid=BV1fi4y117na&cid=512781810&p=2,0.083904624,-0.8754239,999,512781810,【星尘infinity】妄想感傷代償連盟【SYNTHESIZER V COVER】,妄想感傷代償連盟,902
BV1kZ4y1i7Lr,1,TYC 3260-2342-1,52,6.065185,52.01992417,0.611942678,0.065021745,0.788224798,5.561,5.431,-0.13,118.683898,-10.627523,-0.471743859,0.862232976,-0.184423499,1921,3.26,0.63,277.509,905.115,1000.48,good,553.8782,58.8521,713.4337,-426.9822,780.4196,-166.9244,48811643,2022-06-09,1693,//player.bilibili.com/player.html?isOutside=true&aid=384851057&bvid=BV1kZ4y1i7Lr&cid=752816300&p=1,0.61192787,0.06501496,999,752816300,【星尘Infinity】为新生振翅而上【SynthV COVER】(已换源),bandicam 2022-06-22 12-46-56-870,903
BV1SY4y1V72E,1,TYC 3653-1364-1,56,6.27670755,53.04677882,0.597559101,0.065725263,0.799126592,5.708,5.64,-0.068,118.923717,-9.619927,-0.476843701,0.862956416,-0.167111665,1982,6.32,0.33,157.837,514.794,516.07,good,307.6201,33.835,411.3859,-245.4765,444.2452,-86.0282,2037893494,2022-06-01,423,//player.bilibili.com/player.html?isOutside=true&aid=642184887&bvid=BV1SY4y1V72E&cid=735682750&p=1,0.59753406,0.06571758,999,735682750,【星尘Infinity】春天与阿修罗 [原创曲],春天与阿修罗人声版,904
BV1LR4y1w7Hk,1,TYC 9098-1915-1,21,300.096198,-66.94937197,0.196341221,-0.338758187,-0.920159234,5.87,7.06,1.19,328.952674,-31.522699,0.730314888,-0.439638883,-0.52283632,98478,13.65,1.16,73.603,240.061,238.942,good,47.1339,-81.3228,-220.8947,175.3204,-105.5403,-125.5128,693869112,2022-05-18,1266,//player.bilibili.com/player.html?isOutside=true&aid=341719772&bvid=BV1LR4y1w7Hk&cid=723605272&p=1,0.19603455,-0.33879966,999,723605272,【星尘infinity】星与你消失之日 【cover】,【星尘infinity】星与你消失之日 【cover】,905
BV1Hg41197Ty,1,TYC 8344-989-1,83,267.93566207,-45.60070005,-0.025202748,-0.699200541,-0.714481228,6.194,7.301,1.107,346.206836,-9.522167,0.957781737,-0.235132589,-0.16542917,87404,3.87,0.54,246.703,804.636,842.781,good,-20.279,-562.6021,-574.8975,770.6659,-189.1962,-133.1103,299414561,2022-06-08,1868,//player.bilibili.com/player.html?isOutside=true&aid=512331182&bvid=BV1Hg41197Ty&cid=740761940&p=1,-0.02567184,-0.69926167,943,740761940,【星尘infinity】光放て！(ATRI -My Dear Moments-OP) cover!,ATRI OP  infinity cover_ 2022-06-07 23-47-02,906
BV1nP4y1F7Fz,1,TYC 3927-1603-1,99,284.18770485,57.81484609,0.130553882,-0.516409878,0.846331213,5.794,7.171,1.377,87.873288,22.01966,0.034402648,0.926416708,0.374924714,92997,11.81,0.27,84.693,276.233,276.17,good,36.0633,-142.6494,233.7845,9.5031,255.9068,103.5665,385608797,2022-05-21,1387,//player.bilibili.com/player.html?isOutside=true&aid=896782925&bvid=BV1nP4y1F7Fz&cid=726037738&p=1,0.13019657,-0.51645553,999,726037738,【星尘Infinity 】流年如歌（Synth V Cover）,【星尘Infinity 】流年如歌（Synth V Cover）,907
BV1r34y177SA,1,TYC 6421-443-1,21,9.02856868,-22.84234377,0.910158378,0.144620167,-0.388196773,6.086,6.394,0.308,83.091007,-84.484888,0.011561122,0.095410403,-0.995370883,2852,20.46,0.35,48.892,159.463,159.412,good,145.1366,23.0616,-61.903,1.8436,15.2144,-158.7248,295384947,2022-05-15,1850,//player.bilibili.com/player.html?isOutside=true&aid=811615456&bvid=BV1r34y177SA&cid=721551849&p=1,0.9103564,0.14462209,999,721551849,【星尘Infinity】愛にできることはまだあるかい（还有爱能够做到的事情吗）【天气之子主题曲】（日语少女尘）,愛にできることはまだあるかい,908
BV14Y4y1V7Nr,1,TYC 7405-2981-1,9,275.87011233,-36.23798801,0.082490708,-0.802339152,-0.591140565,5.63,6.798,1.168,357.440588,-10.497957,0.982280555,-0.043907841,-0.182200473,90124,11.38,0.35,87.905,286.708,286.605,good,23.6507,-230.0368,-169.4845,281.6273,-12.5887,-52.2383,12748978,2022-05-31,1970,//player.bilibili.com/player.html?isOutside=true&aid=642112641&bvid=BV14Y4y1V7Nr&cid=753292444&p=1,0.082098365,-0.8024074,999,753292444,【初音ミク/星尘Infinity日文原创/初投稿】「傍観者理論」【凛野】,旁观者1_2,909
BV13Y4y1z7MX,1,TYC 8027-1305-1,2,7.85408789,-48.8035133,0.652464775,0.09000413,-0.752455297,4.755,4.785,0.03,311.748725,-67.98056,0.249646905,-0.279718254,-0.927056698,2472,18.88,0.24,52.975,172.781,172.752,good,112.7334,15.551,-130.0099,43.1342,-48.33,-160.1777,2131695650,2022-05-29,2058,//player.bilibili.com/player.html?isOutside=true&aid=639595780&bvid=BV13Y4y1z7MX&cid=732886688&p=1,0.65247893,0.089993596,999,732886688,【星尘Infinity原创】大艺术家【Kirakey】【初投稿】,星尘版,910
BV1GT4y1z76g,1,TYC 436-3545-1,59,275.21692256,3.37716851,0.09076881,-0.994128162,0.058908586,4.957,5.994,1.037,32.462327,8.3383,0.834825383,0.531071055,0.145017636,89918,12.52,0.33,79.901,260.604,260.508,good,23.6547,-259.0734,15.3518,217.5585,138.399,37.7921,233976755,2022-05-19,3056,//player.bilibili.com/player.html?isOutside=true&aid=939142027&bvid=BV1GT4y1z76g&cid=724468639&p=1,0.090382695,-0.99421006,999,724468639,【星尘infinity】风的视线 -吉他版,战双 风的视线-吉他版翻唱,911
BV1Ft4y1s77z,1,TYC 2283-542-1,68,9.33841055,35.39950184,0.804330005,0.132267825,0.579274085,5.53,6.547,1.017,119.699902,-27.383847,-0.43993877,0.771297847,-0.459949464,2942,3.85,0.26,256.582,836.857,847.159,good,673.1095,110.6893,484.7698,-368.166,645.4663,-384.9121,353257597,2022-05-24,1046,//player.bilibili.com/player.html?isOutside=true&aid=981849867&bvid=BV1Ft4y1s77z&cid=728312126&p=1,0.80445194,0.13226628,999,728312126,【星尘Infinity】Arrietty's Song,arrietty_缩混_1,912
BV1334y1h7M2,1,TYC 3918-1436-1,58,280.87089754,53.87176347,0.111195543,-0.579013991,0.807699418,6.196,6.298,0.102,83.222854,22.73728,0.108837117,0.915842469,0.386506214,91843,3.65,0.27,269.654,879.494,893.579,good,97.7958,-509.2394,710.3668,95.7216,805.478,339.9299,5099764,2022-05-11,10323,//player.bilibili.com/player.html?isOutside=true&aid=811432594&bvid=BV1334y1h7M2&cid=717671749&p=1,0.11082363,-0.57906604,999,717671749,【星尘Infinity】界外科学【micco】,【星尘Infinity】Outer Science【SYNTHVカバー】,913
BV1RZ4y147nc,1,TYC 3664-1985-1,56,2.29214722,59.15019444,0.51237905,0.020508931,0.858514468,2.299,2.689,0.39,117.526934,-3.27725,-0.461409709,0.885343404,-0.057167623,746,59.58,0.38,16.785,54.746,54.743,good,28.0509,1.1228,47.0005,-25.2605,48.4693,-3.1297,18794996,2022-06-04,5297,//player.bilibili.com/player.html?isOutside=true&aid=384675638&bvid=BV1RZ4y147nc&cid=738052709&p=1,0.51229334,0.02049911,999,738052709,【星尘Infinity】Awake Now/现在苏醒,星尘无限已醒,914
BV1bv411N7PT,1,TYC 6884-2463-1,94,292.46743808,-26.98560742,0.340549126,-0.823481697,-0.453766666,5.614,6.944,1.33,12.002648,-19.83307,0.920119835,0.195621949,-0.339280919,95865,13.94,1.03,72.001,234.836,233.972,good,79.9733,-193.3834,-106.5609,216.0775,45.9391,-79.6755,7146922,2021-08-19,72371,//player.bilibili.com/player.html?isOutside=true&aid=249963548&bvid=BV1bv411N7PT&cid=392354997&p=1,0.3403405,-0.8235524,76,392354997,【星尘minus】木星 木星 【鱼 x 46】,木星 木星,915
BV11s411B7Wu,1,TYC 5204-1584-1,29,316.01962988,-5.82320498,0.715864515,-0.690828505,-0.101459219,5.797,6.707,0.91,43.662874,-32.043189,0.613201296,0.585228159,-0.530558359,103981,6.5,0.88,151.661,494.653,501.779,good,354.1045,-341.7204,-50.1871,303.3218,289.4848,-262.4423,937089,2016-05-18,193712,//player.bilibili.com/player.html?isOutside=true&aid=4689260&bvid=BV11s411B7Wu&cid=7607490&p=1,0.715924,-0.690889,24,7607490,【星尘x星砂原创】星临✡Transit of Star【pv付】【六华轩星砂首发曲】,P1,916
BV1W441197GE,1,TYC 3168-2800-1,41,316.71237222,38.74193417,0.567758298,-0.53479693,0.625813678,5.349,6.711,1.362,82.307651,-5.815944,0.133164849,0.985899954,-0.101333136,104214,286.82,6.78,3.49,11.384,11.371,good,6.4632,-6.088,7.1241,1.5159,11.2233,-1.1536,7146922,2019-08-22,128254,//player.bilibili.com/player.html?isOutside=true&aid=64807197&bvid=BV1W441197GE&cid=112497998&p=1,0.56771195,-0.53484625,306,112497998,【星尘原创曲】人造光【电鱼】,人造光 最终版了吧,917
BV1DF411G7VX,1,TYC 3539-1196-1,80,279.97007161,52.19607557,0.106124261,-0.603704432,0.79011303,5.981,5.909,-0.072,81.314792,22.816303,0.139189864,0.911183021,0.387777879,91525,6.04,0.21,165.353,539.31,539.994,good,57.2339,-325.5841,426.1162,75.0665,491.4105,209.1327,87692148,2022-06-05,9143,//player.bilibili.com/player.html?isOutside=true&aid=299701554&bvid=BV1DF411G7VX&cid=737147244&p=1,0.10574889,-0.60375935,999,737147244,【星尘×星砂Infinity德语】Wenn ich tanzen will/自生贺/当我想跳舞,【星尘×星砂Infinity德语】Wenn ich tanzen will/自生贺/当我想跳舞,918
BV1kg411d7gK,1,TYC 4446-1736-1,55,300.70446338,67.87356441,0.192322093,-0.323849849,0.926354947,4.653,6.247,1.594,100.698173,18.643481,-0.175894273,0.931056865,0.319678461,98702,7.61,0.17,131.378,428.499,428.589,good,82.4098,-138.7692,396.9419,-75.3705,398.9567,136.9818,395966898,2022-05-27,131884,//player.bilibili.com/player.html?isOutside=true&aid=511766981&bvid=BV1kg411d7gK&cid=730601676&p=1,0.19200861,-0.32388604,999,730601676,【星尘infinity原创】戀苦 【原创PV】【月犬p】feat.kevinz 坐标p,戀苦成片,919
BV1cW4y1C7xr,1,TYC 9326-1-1,38,318.33546094,-70.12626542,0.253958421,-0.225986907,-0.940444064,5.256,7.107,1.851,323.266211,-37.186807,0.638469004,-0.476486096,-0.604415694,104755,3.65,0.67,252.986,825.13,893.579,good,209.5488,-186.4687,-775.989,526.8202,-393.1632,-498.7218,64256665,2022-06-01,8336,//player.bilibili.com/player.html?isOutside=true&aid=939573645&bvid=BV1cW4y1C7xr&cid=735588886&p=1,0.25368798,-0.22601604,999,735588886,【星尘infinity】魔女之旅OP-リテラチュア 中文填词,魔女之旅,920
BV1AU4y1m7UK,1,TYC 4014-3304-1,5,0.40424579,61.22280247,0.481392903,0.003396485,0.876498338,5.615,6.042,0.427,116.971237,-1.071039,-0.453463909,0.89107861,-0.018692068,124,1.06,0.27,651.296,2124.243,3076.947,poor,1022.5954,7.215,1861.8953,-963.2674,1892.8673,-39.7065,173075249,2022-05-10,27927,//player.bilibili.com/player.html?isOutside=true&aid=683967043&bvid=BV1AU4y1m7UK&cid=714678982&p=1,0.4812851,0.0033854246,999,714678982,【星尘Infinity】Ladylike【Synthesizer V Cover】,ladylike,921
BV1Pq4y1q7A3,1,TYC 4446-1304-1,70,305.02505625,68.88031712,0.20679856,-0.295064233,0.93282981,5.847,7.574,1.727,102.42567,17.72017,-0.204963867,0.930241737,0.304368402,100261,4.87,0.22,204.601,667.319,669.726,good,138.0006,-196.9019,622.4949,-136.7762,620.7678,203.1108,297469854,2022-03-16,16355,//player.bilibili.com/player.html?isOutside=true&aid=594792530&bvid=BV1Pq4y1q7A3&cid=551215043&p=1,0.20649505,-0.2950977,999,551215043,【星尘Infinity】光年之外【Synthesizer V Cover】,缘分让我们相遇光年之外_1,922
BV1ZF411s7kX,1,TYC 2796-2404-1,46,9.19350563,44.48859088,0.704226069,0.113977819,0.700767223,5.324,7.246,1.922,120.178083,-18.304737,-0.477252975,0.820724702,-0.314070949,2900,5.29,0.3,188.15,613.664,616.553,good,432.1585,69.9441,430.0359,-292.8732,503.6496,-192.7342,214021703,2022-03-15,23120,//player.bilibili.com/player.html?isOutside=true&aid=297351878&bvid=BV1ZF411s7kX&cid=550382978&p=1,0.70427763,0.11397612,999,550382978,【星尘Infinity】朝汐【SYNTHESIZER V COVER】,朝汐,923
BV1EF41157mW,1,TYC 8027-1302-1,16,8.9215644,-48.00090536,0.661023574,0.103768434,-0.743155399,5.562,6.031,0.469,310.266294,-68.902407,0.232655365,-0.274665182,-0.932968659,2802,28.72,0.35,34.826,113.587,113.564,good,75.0838,11.7868,-84.4129,26.4266,-31.1984,-105.9732,394695868,2022-05-28,10947,//player.bilibili.com/player.html?isOutside=true&aid=299496160&bvid=BV1EF41157mW&cid=732082623&p=1,0.661047,0.103762984,999,732082623,【星尘Infinity】满天星【2022高考应援】,【星尘Infinity】满天星【2022高考应援】,924
BV1NY411A7uu,1,TYC 4480-1545-1,31,338.2621678,69.91352563,0.319015511,-0.127195758,0.939175353,6.058,6.41,0.352,111.504797,10.174357,-0.360814584,0.915756326,0.176644238,111314,12.87,0.4,77.743,253.562,253.424,good,80.8904,-32.2521,238.1396,-91.489,232.2015,44.7904,34471175,2022-05-04,1227,//player.bilibili.com/player.html?isOutside=true&aid=256221668&bvid=BV1NY411A7uu&cid=711367458&p=1,0.31879258,-0.12722147,999,711367458,【星尘Infinity】夏日已所剩无几——送给那些死去的夏天,夏日已所剩无几_x264,925
